id,name,types,abilities,moves,stats,game_indices,generation
425,drifloon,"['ghost', 'flying']","['aftermath', 'unburden', 'flare-boost']","['cut', 'gust', 'fly', 'bind', 'body-slam', 'disable', 'psybeam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'minimize', 'haze', 'focus-energy', 'self-destruct', 'swift', 'constrict', 'amnesia', 'dream-eater', 'flash', 'explosion', 'rest', 'substitute', 'thief', 'snore', 'curse', 'spite', 'protect', 'mud-slap', 'destiny-bond', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'stockpile', 'spit-up', 'swallow', 'will-o-wisp', 'memento', 'facade', 'helping-hand', 'trick', 'magic-coat', 'recycle', 'knock-off', 'skill-swap', 'imprison', 'secret-power', 'astonish', 'weather-ball', 'air-cutter', 'silver-wind', 'extrasensory', 'aerial-ace', 'calm-mind', 'shock-wave', 'gyro-ball', 'natural-gift', 'tailwind', 'payback', 'embargo', 'sucker-punch', 'defog', 'trick-room', 'captivate', 'charge-beam', 'ominous-wind', 'telekinesis', 'round', 'clear-smog', 'stored-power', 'ally-switch', 'hex', 'acrobatics', 'phantom-force', 'confide', 'mystical-fire', 'brutal-swing', 'tera-blast', 'temper-flare']","{'hp': 90, 'attack': 50, 'defense': 34, 'special-attack': 60, 'special-defense': 44, 'speed': 70}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
426,drifblim,"['ghost', 'flying']","['aftermath', 'unburden', 'flare-boost']","['cut', 'gust', 'fly', 'bind', 'body-slam', 'psybeam', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'minimize', 'haze', 'focus-energy', 'self-destruct', 'swift', 'constrict', 'amnesia', 'dream-eater', 'flash', 'explosion', 'rest', 'substitute', 'thief', 'snore', 'curse', 'spite', 'protect', 'mud-slap', 'destiny-bond', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'stockpile', 'spit-up', 'swallow', 'will-o-wisp', 'facade', 'helping-hand', 'trick', 'magic-coat', 'recycle', 'knock-off', 'skill-swap', 'imprison', 'secret-power', 'astonish', 'weather-ball', 'air-cutter', 'silver-wind', 'extrasensory', 'aerial-ace', 'calm-mind', 'shock-wave', 'gyro-ball', 'natural-gift', 'tailwind', 'payback', 'embargo', 'fling', 'sucker-punch', 'air-slash', 'giga-impact', 'defog', 'trick-room', 'captivate', 'charge-beam', 'ominous-wind', 'telekinesis', 'round', 'stored-power', 'ally-switch', 'hex', 'acrobatics', 'phantom-force', 'confide', 'mystical-fire', 'strength-sap', 'brutal-swing', 'tera-blast', 'temper-flare']","{'hp': 150, 'attack': 80, 'defense': 44, 'special-attack': 90, 'special-defense': 54, 'speed': 80}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
427,buneary,['normal'],"['run-away', 'klutz', 'limber']","['pound', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'cut', 'double-kick', 'mega-kick', 'jump-kick', 'headbutt', 'double-edge', 'ice-beam', 'low-kick', 'solar-beam', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'defense-curl', 'swift', 'dizzy-punch', 'splash', 'rest', 'substitute', 'snore', 'flail', 'protect', 'sweet-kiss', 'mud-slap', 'foresight', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'fake-out', 'uproar', 'flatter', 'facade', 'focus-punch', 'helping-hand', 'magic-coat', 'endeavor', 'secret-power', 'teeter-dance', 'mud-sport', 'hyper-voice', 'fake-tears', 'cosmic-power', 'sky-uppercut', 'bounce', 'covet', 'shock-wave', 'water-pulse', 'healing-wish', 'natural-gift', 'payback', 'assurance', 'fling', 'copycat', 'last-resort', 'drain-punch', 'switcheroo', 'captivate', 'grass-knot', 'charge-beam', 'double-hit', 'low-sweep', 'entrainment', 'after-you', 'round', 'circle-throw', 'retaliate', 'work-up', 'draining-kiss', 'play-rough', 'confide', 'baby-doll-eyes', 'power-up-punch', 'triple-axel']","{'hp': 55, 'attack': 66, 'defense': 44, 'special-attack': 44, 'special-defense': 56, 'speed': 85}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
428,lopunny,['normal'],"['cute-charm', 'klutz', 'limber']","['pound', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'cut', 'double-kick', 'mega-kick', 'jump-kick', 'headbutt', 'double-edge', 'ice-beam', 'blizzard', 'hyper-beam', 'low-kick', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'defense-curl', 'swift', 'high-jump-kick', 'dizzy-punch', 'splash', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'mach-punch', 'mud-slap', 'foresight', 'endure', 'charm', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'mirror-coat', 'shadow-ball', 'rock-smash', 'uproar', 'flatter', 'facade', 'focus-punch', 'helping-hand', 'magic-coat', 'endeavor', 'secret-power', 'hyper-voice', 'fake-tears', 'cosmic-power', 'bounce', 'covet', 'shock-wave', 'water-pulse', 'healing-wish', 'natural-gift', 'u-turn', 'close-combat', 'payback', 'assurance', 'fling', 'last-resort', 'aura-sphere', 'drain-punch', 'focus-blast', 'giga-impact', 'captivate', 'grass-knot', 'charge-beam', 'double-hit', 'low-sweep', 'entrainment', 'after-you', 'round', 'acrobatics', 'retaliate', 'work-up', 'rototiller', 'draining-kiss', 'play-rough', 'confide', 'baby-doll-eyes', 'power-up-punch', 'laser-focus', 'brutal-swing', 'triple-axel']","{'hp': 65, 'attack': 76, 'defense': 84, 'special-attack': 54, 'special-defense': 96, 'speed': 105}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
429,mismagius,['ghost'],['levitate'],"['headbutt', 'growl', 'psybeam', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'confuse-ray', 'swift', 'dream-eater', 'flash', 'psywave', 'rest', 'substitute', 'thief', 'snore', 'curse', 'spite', 'protect', 'scary-face', 'perish-song', 'icy-wind', 'endure', 'charm', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'pain-split', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'uproar', 'torment', 'will-o-wisp', 'facade', 'taunt', 'helping-hand', 'trick', 'magic-coat', 'skill-swap', 'imprison', 'grudge', 'snatch', 'secret-power', 'hyper-voice', 'astonish', 'fake-tears', 'extrasensory', 'aerial-ace', 'magical-leaf', 'calm-mind', 'shock-wave', 'natural-gift', 'payback', 'embargo', 'lucky-chant', 'sucker-punch', 'dark-pulse', 'power-gem', 'energy-ball', 'giga-impact', 'nasty-plot', 'shadow-sneak', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'ominous-wind', 'wonder-room', 'psyshock', 'telekinesis', 'magic-room', 'foul-play', 'round', 'echoed-voice', 'stored-power', 'ally-switch', 'hex', 'phantom-force', 'draining-kiss', 'confide', 'mystical-fire', 'dazzling-gleam', 'laser-focus', 'burning-jealousy', 'lash-out', 'poltergeist', 'tera-blast', 'snowscape', 'psychic-noise']","{'hp': 60, 'attack': 60, 'defense': 60, 'special-attack': 105, 'special-defense': 105, 'speed': 105}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
430,honchkrow,"['dark', 'flying']","['insomnia', 'super-luck', 'moxie']","['gust', 'wing-attack', 'fly', 'take-down', 'double-edge', 'hyper-beam', 'peck', 'thunder-wave', 'toxic', 'psychic', 'night-shade', 'double-team', 'confuse-ray', 'haze', 'swift', 'dream-eater', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'steel-wing', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'heat-wave', 'torment', 'facade', 'taunt', 'helping-hand', 'superpower', 'endeavor', 'snatch', 'secret-power', 'feather-dance', 'astonish', 'air-cutter', 'aerial-ace', 'calm-mind', 'roost', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'payback', 'assurance', 'embargo', 'sucker-punch', 'dark-pulse', 'night-slash', 'air-slash', 'brave-bird', 'giga-impact', 'nasty-plot', 'defog', 'captivate', 'ominous-wind', 'foul-play', 'round', 'hex', 'incinerate', 'quash', 'acrobatics', 'retaliate', 'hurricane', 'snarl', 'confide', 'lash-out', 'dual-wingbeat', 'tera-blast', 'chilling-water', 'comeuppance', 'psychic-noise']","{'hp': 100, 'attack': 125, 'defense': 52, 'special-attack': 105, 'special-defense': 52, 'speed': 71}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
431,glameow,['normal'],"['limber', 'own-tempo', 'keen-eye']","['scratch', 'cut', 'sand-attack', 'headbutt', 'tackle', 'double-edge', 'tail-whip', 'bite', 'growl', 'thunderbolt', 'thunder', 'dig', 'toxic', 'hypnosis', 'quick-attack', 'double-team', 'swift', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'super-fang', 'slash', 'substitute', 'thief', 'snore', 'flail', 'protect', 'feint-attack', 'mud-slap', 'endure', 'charm', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'torment', 'facade', 'taunt', 'assist', 'knock-off', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'wake-up-slap', 'natural-gift', 'u-turn', 'payback', 'assurance', 'last-resort', 'sucker-punch', 'night-slash', 'nasty-plot', 'shadow-claw', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'work-up', 'play-rough', 'confide']","{'hp': 49, 'attack': 55, 'defense': 42, 'special-attack': 42, 'special-defense': 37, 'speed': 85}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
432,purugly,['normal'],"['thick-fat', 'own-tempo', 'defiant']","['scratch', 'cut', 'headbutt', 'tackle', 'body-slam', 'double-edge', 'growl', 'roar', 'hyper-beam', 'thunderbolt', 'thunder', 'dig', 'toxic', 'hypnosis', 'double-team', 'swift', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'super-fang', 'slash', 'substitute', 'thief', 'snore', 'protect', 'feint-attack', 'mud-slap', 'endure', 'charm', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'torment', 'facade', 'taunt', 'assist', 'knock-off', 'snatch', 'secret-power', 'hyper-voice', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'u-turn', 'payback', 'last-resort', 'sucker-punch', 'night-slash', 'giga-impact', 'nasty-plot', 'shadow-claw', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'bulldoze', 'work-up', 'play-rough', 'confide', 'throat-chop', 'stomping-tantrum']","{'hp': 71, 'attack': 82, 'defense': 64, 'special-attack': 64, 'special-defense': 59, 'speed': 112}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
433,chingling,['psychic'],['levitate'],"['bind', 'tackle', 'wrap', 'double-edge', 'growl', 'disable', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'hypnosis', 'double-team', 'recover', 'light-screen', 'reflect', 'swift', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'trick', 'wish', 'magic-coat', 'recycle', 'yawn', 'knock-off', 'skill-swap', 'snatch', 'secret-power', 'hyper-voice', 'astonish', 'cosmic-power', 'signal-beam', 'extrasensory', 'calm-mind', 'shock-wave', 'gravity', 'natural-gift', 'last-resort', 'energy-ball', 'zen-headbutt', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'ominous-wind', 'psyshock', 'telekinesis', 'entrainment', 'round', 'echoed-voice', 'stored-power', 'ally-switch', 'confide', 'dazzling-gleam', 'tera-blast', 'psychic-noise']","{'hp': 45, 'attack': 30, 'defense': 50, 'special-attack': 65, 'special-defense': 50, 'speed': 45}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
434,stunky,"['poison', 'dark']","['stench', 'aftermath', 'keen-eye']","['scratch', 'cut', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'leer', 'bite', 'roar', 'flamethrower', 'dig', 'toxic', 'screech', 'double-team', 'smokescreen', 'haze', 'focus-energy', 'smog', 'fire-blast', 'swift', 'poison-gas', 'explosion', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'torment', 'memento', 'facade', 'taunt', 'helping-hand', 'knock-off', 'snatch', 'secret-power', 'astonish', 'poison-tail', 'natural-gift', 'feint', 'payback', 'assurance', 'punishment', 'sucker-punch', 'toxic-spikes', 'poison-jab', 'dark-pulse', 'night-slash', 'nasty-plot', 'shadow-claw', 'defog', 'gunk-shot', 'captivate', 'hone-claws', 'venoshock', 'flame-burst', 'sludge-wave', 'acid-spray', 'foul-play', 'round', 'hex', 'incinerate', 'tail-slap', 'snarl', 'belch', 'play-rough', 'confide', 'venom-drench', 'throat-chop', 'lash-out', 'corrosive-gas', 'tera-blast', 'trailblaze', 'temper-flare']","{'hp': 63, 'attack': 63, 'defense': 47, 'special-attack': 41, 'special-defense': 41, 'speed': 74}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
435,skuntank,"['poison', 'dark']","['stench', 'aftermath', 'keen-eye']","['scratch', 'cut', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'roar', 'flamethrower', 'hyper-beam', 'strength', 'fire-spin', 'dig', 'toxic', 'screech', 'double-team', 'smokescreen', 'haze', 'focus-energy', 'fire-blast', 'swift', 'poison-gas', 'explosion', 'fury-swipes', 'rest', 'super-fang', 'slash', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'torment', 'memento', 'facade', 'taunt', 'helping-hand', 'knock-off', 'endeavor', 'snatch', 'secret-power', 'poison-tail', 'natural-gift', 'feint', 'payback', 'assurance', 'sucker-punch', 'toxic-spikes', 'poison-jab', 'dark-pulse', 'night-slash', 'giga-impact', 'nasty-plot', 'shadow-claw', 'defog', 'gunk-shot', 'captivate', 'hone-claws', 'venoshock', 'sludge-wave', 'acid-spray', 'foul-play', 'round', 'hex', 'incinerate', 'tail-slap', 'snarl', 'belch', 'play-rough', 'confide', 'venom-drench', 'throat-chop', 'burning-jealousy', 'lash-out', 'corrosive-gas', 'tera-blast', 'trailblaze', 'temper-flare']","{'hp': 103, 'attack': 93, 'defense': 67, 'special-attack': 71, 'special-defense': 61, 'speed': 84}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
436,bronzor,"['steel', 'psychic']","['levitate', 'heatproof', 'heavy-metal']","['tackle', 'body-slam', 'take-down', 'solar-beam', 'earthquake', 'toxic', 'confusion', 'psychic', 'hypnosis', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'dream-eater', 'flash', 'psywave', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'feint-attack', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'facade', 'helping-hand', 'trick', 'recycle', 'skill-swap', 'imprison', 'secret-power', 'rock-tomb', 'metal-sound', 'signal-beam', 'extrasensory', 'iron-defense', 'calm-mind', 'rock-blast', 'gravity', 'gyro-ball', 'natural-gift', 'payback', 'heal-block', 'power-swap', 'guard-swap', 'rock-polish', 'power-gem', 'zen-headbutt', 'flash-cannon', 'trick-room', 'iron-head', 'stealth-rock', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'heavy-slam', 'round', 'stored-power', 'ally-switch', 'hex', 'bulldoze', 'confide', 'psychic-terrain', 'speed-swap', 'stomping-tantrum', 'steel-beam', 'expanding-force', 'steel-roller', 'tera-blast', 'ice-spinner']","{'hp': 57, 'attack': 24, 'defense': 86, 'special-attack': 24, 'special-defense': 86, 'speed': 23}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
437,bronzong,"['steel', 'psychic']","['levitate', 'heatproof', 'heavy-metal']","['tackle', 'body-slam', 'take-down', 'psybeam', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'toxic', 'confusion', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'dream-eater', 'flash', 'psywave', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'feint-attack', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'rock-smash', 'facade', 'helping-hand', 'trick', 'recycle', 'skill-swap', 'imprison', 'secret-power', 'weather-ball', 'rock-tomb', 'metal-sound', 'signal-beam', 'extrasensory', 'iron-defense', 'block', 'calm-mind', 'rock-blast', 'gravity', 'gyro-ball', 'natural-gift', 'payback', 'heal-block', 'power-swap', 'guard-swap', 'rock-polish', 'power-gem', 'giga-impact', 'zen-headbutt', 'flash-cannon', 'trick-room', 'iron-head', 'stealth-rock', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'heavy-slam', 'round', 'stored-power', 'ally-switch', 'hex', 'bulldoze', 'confide', 'psychic-terrain', 'speed-swap', 'stomping-tantrum', 'body-press', 'steel-beam', 'expanding-force', 'steel-roller', 'meteor-beam', 'tera-blast', 'ice-spinner', 'hard-press', 'psychic-noise']","{'hp': 67, 'attack': 89, 'defense': 116, 'special-attack': 79, 'special-defense': 116, 'speed': 33}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
438,bonsly,['rock'],"['sturdy', 'rock-head', 'rattled']","['slam', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'low-kick', 'counter', 'rock-throw', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'harden', 'defense-curl', 'self-destruct', 'explosion', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'flail', 'protect', 'feint-attack', 'mud-slap', 'spikes', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'sunny-day', 'psych-up', 'uproar', 'facade', 'nature-power', 'helping-hand', 'role-play', 'brick-break', 'secret-power', 'fake-tears', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'mud-shot', 'covet', 'calm-mind', 'rock-blast', 'natural-gift', 'copycat', 'sucker-punch', 'rock-polish', 'power-gem', 'earth-power', 'stone-edge', 'captivate', 'stealth-rock', 'grass-knot', 'head-smash', 'smack-down', 'foul-play', 'after-you', 'round', 'bulldoze', 'confide', 'stomping-tantrum', 'tearful-look', 'tera-blast', 'trailblaze']","{'hp': 50, 'attack': 80, 'defense': 95, 'special-attack': 10, 'special-defense': 45, 'speed': 10}","['diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-iv
